"Id","Title","URL","Author","Co-Author","IsSpliced?","Plays","Splices","Released Splices","Likes","Date","Comments"
1269,"Splice_Event_LA_SEAP","https://splice.com/seap/e353e450-01db-d380-afef-eadc20f974645f2741c","seap","adamflorin-markokoh-moongiia-hiko","False","0","1","0","0","13/07/2018","0"
1270,"Splice_Event_LA_SEAP","https://splice.com/seap/splice_event_la_seap","seap","adamflorin-markokoh-moongiia-hiko","False","36","0","0","2","13/07/2018","1"
1271,"Open Heart ft Lissie (Seb Konstantine Remix)","https://splice.com/sebkon/open-heart-ft-lissie-seb-konstantine-remix","sebkon","-","https://splice.com/morganpage/open-heart-ft-lissie","665","40","0","5","13/07/2018","0"
1272,"Steve James - In My Head (feat. RKCB) (Seb Konstantine Remix)","https://splice.com/sebkon/steve-james---in-my-head-feat-rkcb-seb-konstantine-remix","sebkon","-","https://splice.com/stevejames/in-my-head","2,590","58","0","11","13/07/2018","4"
1273,"Whats Wrong With Dance Music (Steve Albini)!","https://splice.com/sebkon/whats-wrong-with-dance-music-steve-albini","sebkon","-","False","183","4","0","4","13/07/2018","2"
1274,"Zedd ft Foxes - Clarity (Sebastian Konstantine Remix)","https://splice.com/sebkon/zedd-ft-fox---clarity-tongue-remix","sebkon","-","https://splice.com/tongue/zedd-ft-fox-clarity-tongue-remix","900","39","0","7","13/07/2018","0"
1275,"Chicka","https://splice.com/sedadbk/5c630d1e-01d7-9680-252a-6c366f182745cb1e9cd","sedadbk","-","False","24","4","0","0","13/07/2018","1"
1276,"Advent EP","https://splice.com/sedadbk/advent-ep","sedadbk","-","False","213","8","0","4","13/07/2018","1"
1277,"Bighorse - Icarus","https://splice.com/sedadbk/bighorse---icarus","sedadbk","pony","False","693","25","0","3","13/07/2018","0"
1278,"Blue Cat Audio Plugin Demo","https://splice.com/sedadbk/blue-cat-audio-plugin-demo","sedadbk","-","False","94","2","0","0","13/07/2018","1"
1279,"By The Seaside","https://splice.com/sedadbk/by-the-seaside","sedadbk","jaclynperrone","False","210","2","0","3","13/07/2018","3"
1280,"Chicka","https://splice.com/sedadbk/chicka","sedadbk","-","False","79","8","3","0","13/07/2018","0"
1281,"Like Gold","https://splice.com/sedadbk/like-gold","sedadbk","mattetti","False","1,237","58","0","18","13/07/2018","5"
1282,"Modular demo","https://splice.com/sedadbk/modular-demo","sedadbk","duckhunter","False","90","2","0","3","13/07/2018","3"
1283,"musical bears","https://splice.com/sedadbk/musical-bears","sedadbk","andy-sneamonitakis-marsattacks-bakir-pony","False","189","2","0","1","13/07/2018","1"
1284,"The Underground","https://splice.com/sedadbk/the-underground","sedadbk","-","False","325","11","0","3","13/07/2018","0"
1285,"Too good","https://splice.com/sedadbk/too-good","sedadbk","judo","False","65","1","0","0","13/07/2018","0"
1286,"Voxengo Demo","https://splice.com/sedadbk/voxengo-demo","sedadbk","-","False","11,071","45","0","11","13/07/2018","1"
1287,"Bro Safari - WIP (Serenity Remix)","https://splice.com/Serenity_music/bro-safari---wip-serenity-remix","Serenity_music","-","https://splice.com/brosafari/mysteryland-contest","1,075","0","0","32","13/07/2018","8"
1288,"BigRoom Project (Collab?)","https://splice.com/sevanmusic/bigroom-project-collab","sevanmusic","-","False","8,065","246","0","50","13/07/2018","8"
1289,"Wayworn (Original Mix)","https://splice.com/sevanmusic/wayworn-original-mix","sevanmusic","-","False","392","26","0","8","13/07/2018","1"
1290,"Stems For Splice","https://splice.com/Shaan/stems-for-splice","Shaan","Arad","https://splice.com/Arad/wanna-collab","1,176","73","0","19","13/07/2018","2"
1291,"Kodaks (feat. Noah) for Splice (Un-mastered)","https://splice.com/shagabond/kodaks-feat-noah-for-splice-un-mastered","shagabond","-","False","8,591","551","1","79","13/07/2018","5"
1292,"808 style (Hybrid)","https://splice.com/sitex/808-style-hybrid","sitex","-","False","3,848","206","0","22","13/07/2018","1"
1293,"Awake","https://splice.com/sitex/awake","sitex","-","False","3,548","241","1","53","13/07/2018","3"
1294,"BadKlaat - Another Day (SITEX Edit)","https://splice.com/sitex/badklaat---another-day-sitex-edit","sitex","-","False","676","24","0","4","13/07/2018","0"
1295,"Crack-e Dream","https://splice.com/sitex/crack-e-dream","sitex","-","False","677","35","0","6","13/07/2018","1"
1296,"Deadmau5 & Kaskade - I Remember (Sitex Future Bass Remix)","https://splice.com/sitex/deadmau5--kaskade---i-remember-sitex-future-bass-remix","sitex","-","False","6,872","339","0","112","13/07/2018","11"
1297,"deep dub idea","https://splice.com/sitex/deep-dub-idea","sitex","-","False","247","15","0","3","13/07/2018","1"
1298,"Dillon Francis - Say Less (ft.G-Easy) [SITEX Remix]","https://splice.com/sitex/dillon-francis---say-less-ftg-easy-[sitex-remix]","sitex","-","False","3,601","188","0","37","13/07/2018","3"
1299,"Fᵢᵣₑ ₛₜₐᵣₜₑᵣₛ: ⱼₐzz Cₕₒᵣdₛ","https://splice.com/sitex/f--zz-cd","sitex","-","https://splice.com/splice/firestarters-jazz-chords","1,609","0","0","42","13/07/2018","4"
1300,"Fireshot","https://splice.com/sitex/fireshot","sitex","-","False","8,531","414","0","73","13/07/2018","3"
1301,"Fringe","https://splice.com/sitex/fringe","sitex","-","False","594","31","0","10","13/07/2018","0"
1302,"Future bass --- Collab (complete)","https://splice.com/sitex/future-bass-----collab","sitex","-","https://splice.com/bigsquarebox/future-bass-----collab","12,159","570","0","99","13/07/2018","4"
1303,"I have been up too long","https://splice.com/sitex/i-have-been-up-too-long","sitex","-","False","5,966","338","0","102","13/07/2018","5"
1304,"Lil Jon - Alive (SITEX Flip)","https://splice.com/sitex/lil-jon---alive-sitex-flip","sitex","-","False","3,606","231","0","30","13/07/2018","3"
1305,"Marshmello - Alone (SITEX Remix)","https://splice.com/sitex/marshmello---alone-sitex-remix","sitex","-","https://splice.com/marshmello/alone-contest","567","0","0","6","13/07/2018","1"
1306,"Moving","https://splice.com/sitex/moving","sitex","-","False","2,881","46","0","16","13/07/2018","2"
1307,"Post Malone - I Fall Apart (Sitex Remix)(W/STEMS)","https://splice.com/sitex/post-malone---i-fall-apart-sitex-remix","sitex","-","False","4,206","331","0","45","13/07/2018","0"
1308,"Probably not","https://splice.com/sitex/probably-not","sitex","-","False","3,850","152","0","31","13/07/2018","1"
1309,"Prodigy","https://splice.com/sitex/prodigy","sitex","-","False","1,726","44","0","8","13/07/2018","0"
1310,"records","https://splice.com/sitex/records","sitex","-","False","7,899","389","0","82","13/07/2018","4"
1311,"Seconded OPEN COLLAB","https://splice.com/sitex/seconded--open-collab","sitex","-","False","959","50","0","9","13/07/2018","0"
1312,"Sitex - Build the build","https://splice.com/sitex/sitex---build-the-build","sitex","-","https://splice.com/splice/firestarter-build-the-build","321","0","0","22","13/07/2018","1"
1313,"Sitex - IKR Kill Me","https://splice.com/sitex/sitex---ikr-kill-me","sitex","-","False","2,526","116","0","29","13/07/2018","6"
1314,"SITEX & Jaames Slarr - Best Hybrid eva","https://splice.com/sitex/sitex--jaames-slarr----best-hybrid-eva","sitex","-","False","4,802","149","0","27","13/07/2018","3"
1315,"Sitex & Jaams - Come Back(STEMS)","https://splice.com/sitex/sitex--jaams---come-back","sitex","-","False","572","19","0","6","13/07/2018","1"
1316,"Sometimes I'm Happy","https://splice.com/sitex/sometimes-im-happy","sitex","-","False","5,269","206","1","61","13/07/2018","3"
1317,"sometimes im sad","https://splice.com/sitex/sometimes-im-sad","sitex","-","False","2,114","68","1","14","13/07/2018","2"
1318,"Sunshine in Columbus","https://splice.com/sitex/sunshine-in-columbus","sitex","-","False","3,542","70","0","16","13/07/2018","0"
1319,"try me ( OPEN COLLAB)","https://splice.com/sitex/try-me--open-collab","sitex","-","False","6,512","148","0","30","13/07/2018","3"
1320,"War Never Changes","https://splice.com/sitex/war-never-changes","sitex","-","False","11,077","218","0","38","13/07/2018","1"
1321,"Future bass thingy.","https://splice.com/sitex/who-would-be-interested-in-buying-a-shirt-check-description","sitex","-","False","4,799","222","0","50","13/07/2018","5"
1322,"Graveyard Goth","https://splice.com/slobatch/graveyard-goth-","slobatch","smart-alexdgoldberg","False","13","2","0","0","13/07/2018","0"
1323,"Morgan Page - Beautiful Disaster (Nino remix)","https://splice.com/slofslof/morgan-page---beautiful-disaster-nino-remix","slofslof","-","https://splice.com/morganpage/beautiful-disaster-remix-contest","35","0","0","3","13/07/2018","0"
1324,"Nicky Romero & Florian Picasso - Only For Your Love (Nino remix)","https://splice.com/slofslof/nicky-romero--florian-picasso---only-for-your-love-nino-remix","slofslof","-","https://splice.com/ProtocolRecordings/nicky-romero-only-for-your-love-remix-contest","132","0","0","0","13/07/2018","0"
1325,"Unlike Pluto - Everything Black (feat. Mike Taylor) (NinoO remix)","https://splice.com/slofslof/unlike-pluto---everything-black-feat-mike-taylor-ninoo-remix","slofslof","-","https://splice.com/Unlikepluto/everything-black-remix-contest","28","0","0","1","13/07/2018","0"
1326,"Slumberjack - RA (Stems)","https://splice.com/Slumberjack/ra-stems","Slumberjack","-","False","17,988","2,809","3","260","13/07/2018","12"
1327,"Botnek + I See MONSTAS - Deeper Love (slushii Remix)","https://splice.com/slushii/botnek--i-see-monstas---deeper-love-slushii-remix","slushii","-","https://splice.com/Botnek/deeper-love-contest","15,722","0","0","496","13/07/2018","87"
1328,"Collab Alliance - Session 1 - Episode 2 (Slynk)","https://splice.com/slynk/collab-alliance-session-1-episode-2-slynk","slynk","-","False","664","56","0","8","13/07/2018","3"
1329,"Badman","https://splice.com/smart/badman","smart","-","False","114","1","0","2","13/07/2018","0"
1330,"rapid potato","https://splice.com/sneakychipmonk/rapid-potato","sneakychipmonk","sedadbk-lzax","False","70","1","1","1","13/07/2018","2"
1331,"rapid potato","https://splice.com/sneakychipmonk/rapid-potato1","sneakychipmonk","judo-sedadbk-lzax","https://splice.com/sneakychipmonk/rapid-potato","63","0","0","2","13/07/2018","0"
1332,"Hanging Temple","https://splice.com/sneamonitakis/0efd70e8-077d-1380-bbce-189f176222b21e914d5","sneamonitakis","-","False","426","7","0","2","13/07/2018","0"
1333,"Firestarters R&B Chords","https://splice.com/sneamonitakis/firestarters-rb-chords","sneamonitakis","-","https://splice.com/splice/firestarters-rb-chords","33","0","0","2","13/07/2018","2"
1334,"Hanging Temple","https://splice.com/sneamonitakis/hanging-temple","sneamonitakis","-","False","549","17","0","3","13/07/2018","0"
1335,"Seussical Mares","https://splice.com/sneamonitakis/seussical-mares","sneamonitakis","barbershreds-tholex-andy","False","162","6","0","4","13/07/2018","3"
1336,"#74","https://splice.com/spacebug77/74","spacebug77","-","False","43","0","0","3","13/07/2018","0"
1337,"DANCE SONG 2018","https://splice.com/spacebug77/dance-song-2018","spacebug77","-","False","1,293","57","0","10","13/07/2018","2"
1338,"A Country Song (First Finished Song...) NEED VOCALS!","https://splice.com/spacebug77/first-finished-song-need-vocals","spacebug77","-","False","207","6","0","2","13/07/2018","0"
1339,"Freedom","https://splice.com/spacebug77/freedom","spacebug77","-","False","81","9","0","1","13/07/2018","0"
1340,"Future Bass Banger","https://splice.com/spacebug77/future-bass-banger","spacebug77","-","False","1,352","98","0","21","13/07/2018","0"
1341,"Future Bass/Trap Thing","https://splice.com/spacebug77/future-basstrap-drop","spacebug77","-","False","3,225","136","0","18","13/07/2018","3"
1342,"Lauren Zettler- Getaway (Polar B3ar Remix)","https://splice.com/spacebug77/lauren-zettler--getaway-polar-b3ar-remix","spacebug77","-","https://splice.com/LZettler/getaway-producer-challenge","76","0","0","13","13/07/2018","8"
1343,"LIT FUTURE BASS TRACK","https://splice.com/spacebug77/lit-future-bass-track","spacebug77","-","False","1,933","60","0","11","13/07/2018","1"
1344,"Meiko - Back in the Game (PØlar B3ar Remix)","https://splice.com/spacebug77/meiko---back-in-the-game-plar-b3ar-remix","spacebug77","-","https://splice.com/MeikoOfficial/back-in-the-game-remix-contest","58","0","0","4","13/07/2018","1"
1345,"Nothing To Hide (PØlar B3ar Remix)","https://splice.com/spacebug77/nothing-to-hide-plar-b3ar-remix","spacebug77","-","https://splice.com/TerraNaomiOfficial/nothing-to-hide-remix-contest","30","0","0","2","13/07/2018","0"
1346,"Random Shit","https://splice.com/spacebug77/random-shit","spacebug77","-","False","534","30","0","7","13/07/2018","0"
1347,"Zack Knight x Jasmin Walia - Bom Diggy (Divert Remix)","https://splice.com/spacebug77/zack-knight-x-jasmin-walia---bom-diggy-divert-remix","spacebug77","-","https://splice.com/saavn/bom-diggy-remix-contest","51","0","0","3","13/07/2018","1"
1348,"Bro Safari & Specular Sound - WIP","https://splice.com/SpecularSound/bro-safaris-work-in-progress","SpecularSound","brosafari","https://splice.com/brosafari/mysteryland-contest","236","0","0","2","13/07/2018","1"
1349,"NotQuiteWhiteWine","https://splice.com/spencer_allen/notquitewhitewine","spencer_allen","mattetti-greaterthanzero-joshspoon-neil-adamflorin","False","121","6","0","1","13/07/2018","0"
1350,"Pomme De Terrible","https://splice.com/spencer_allen/pomme-de-terrible","spencer_allen","mattetti-adamflorin","False","57","4","1","0","13/07/2018","0"
1351,"SambaIsh","https://splice.com/spencer_allen/sambaish","spencer_allen","adamflorin","False","202","3","0","0","13/07/2018","0"
1352,"Saturday Schmaturday","https://splice.com/spencer_allen/saturday-schmaturday","spencer_allen","patternbased","False","142","7","0","0","13/07/2018","1"
1353,"Shiftless","https://splice.com/spencer_allen/shiftless","spencer_allen","-","False","77","4","0","0","13/07/2018","1"
1354,"Converse Sample Library Showcase","https://splice.com/splice/converse-showcase","splice","-","Contest","2,872","914","0","22","13/07/2018","20"
1355,"Firestarter: Collabs","https://splice.com/splice/firestarter-collabs","splice","-","Contest","5,551","160","0","14","13/07/2018","40"
1356,"Firestarters: ATL Trap","https://splice.com/splice/firestarter-trap","splice","-","Contest","9,788","537","0","47","13/07/2018","34"
1357,"Firestarters: Detroit Techno","https://splice.com/splice/firestarters-detroit-techno","splice","Rioux","Contest","2,486","239","0","20","13/07/2018","15"
1358,"Firestarters: Elle Vee Vocals","https://splice.com/splice/firestarters-elle-vee-vocals","splice","-","Contest","9,011","1,527","0","64","13/07/2018","93"
1359,"Firestarters: Future Jazz","https://splice.com/splice/firestarters-future-jazz","splice","soupandreas","Contest","1,230","195","0","14","13/07/2018","10"
1360,"Firestarters: Future Jazz (Logic)","https://splice.com/splice/firestarters-future-jazz-logic","splice","-","False","36","14","0","2","13/07/2018","0"
1361,"FYTCH Beat Challenge","https://splice.com/splice/firestarters-fytch","splice","-","Contest","4,202","357","0","35","13/07/2018","35"
1362,"Firestarters: Jazz Chords","https://splice.com/splice/firestarters-jazz-chords","splice","rlouie","Contest","8,530","957","0","69","13/07/2018","24"
1363,"Firestarters: Jazz Chords (FL Studio)","https://splice.com/splice/firestarters-jazz-chords-fl-studio","splice","-","False","1,825","218","0","15","13/07/2018","1"
1364,"Firestarters: Jazz Chords","https://splice.com/splice/firestarters-jazz-chords-logic","splice","-","False","1,184","210","1","9","13/07/2018","0"
1365,"Firestarters: MOVEMENT","https://splice.com/splice/firestarters-movement","splice","-","Contest","2,865","217","0","21","13/07/2018","24"
1366,"Firestarters: MOVEMENT - FL","https://splice.com/splice/firestarters-movement-fl","splice","-","False","3,144","117","2","10","13/07/2018","0"
1367,"Firestarters: MOVEMENT - Logic X","https://splice.com/splice/firestarters-movement-logic-x","splice","-","False","113","12","0","2","13/07/2018","0"
1368,"Firestarters: Music Theory 101","https://splice.com/splice/firestarters-music-theory-101","splice","-","Contest","5,650","371","0","30","13/07/2018","17"
1369,"Firestarters: Music Theory 101 - FL12","https://splice.com/splice/firestarters-music-theory-101---fl12","splice","-","False","308","63","1","2","13/07/2018","0"
1370,"Firestarters: Music Theory 101 - Logic X","https://splice.com/splice/firestarters-music-theory-101---logic-x","splice","-","False","178","47","0","2","13/07/2018","0"
1371,"Firestarters: Punchbox","https://splice.com/splice/firestarters-punchbox","splice","-","Contest","4,883","197","0","26","13/07/2018","8"
1372,"How to Write a Melody, Step 1 - Motif","https://splice.com/splice/how-to-write-a-melody-step-1-motif","splice","-","False","1,405","12","0","3","13/07/2018","0"
1373,"How to Write a Melody, Step 2 - Rhythmic Variation","https://splice.com/splice/how-to-write-a-melody-step-2-rhythmic-variation","splice","-","False","1,136","1","0","3","13/07/2018","0"
1374,"How to Write a Melody, Step 3 - Melodic Variation","https://splice.com/splice/how-to-write-a-melody-step-3-melodic-variation","splice","-","False","1,549","21","0","4","13/07/2018","0"
1375,"Splice Trackathon 2017 Winning Track","https://splice.com/splice/splice-trackathon-2017-winning-track","splice","NoahMcGuire-Ltaylor107-matmatmatmat","False","271","15","0","11","13/07/2018","2"
1376,"The Pentatonic Scale - Hold On, We're Going Home by Drake","https://splice.com/splice/the-pentatonic-scale---hold-on-were-going-home-by-drake","splice","-","False","600","5","0","0","13/07/2018","0"
1377,"The Pentatonic Scale - Livin' On a Prayer by Bon Jovi","https://splice.com/splice/the-pentatonic-scale---livin-on-a-prayer-by-bon-jovi","splice","-","False","564","3","0","0","13/07/2018","0"
1378,"The Pentatonic Scale - Wake Me Up by Avicii","https://splice.com/splice/the-pentatonic-scale---wake-me-up-by-avicii","splice","-","False","1,013","17","0","1","13/07/2018","0"
1379,"The Pentatonic Scale (Minor + Major)","https://splice.com/splice/the-pentatonic-scale-minor--major","splice","-","False","133","3","0","0","13/07/2018","0"
1380,"Spliced Sound Design Challenge - July 17 2015","https://splice.com/splicedweeklychallenge/spliced-sound-design-challenge---july-17-2015","splicedweeklychallenge","-","Contest","1,609","192","0","7","13/07/2018","3"
1381,"Spliced Weekly Challenge - July 30, 2015","https://splice.com/splicedweeklychallenge/spliced-weekly-challenge-----july-30-2015","splicedweeklychallenge","-","False","712","40","1","3","13/07/2018","0"
1382,"Spliced Weekly Challenge - July 24","https://splice.com/splicedweeklychallenge/spliced-weekly-challenge---july-24","splicedweeklychallenge","-","False","1,157","89","5","7","13/07/2018","0"
1383,"thisisnew","https://splice.com/splicenyc/thisisnew","splicenyc","capcom-lustalife","False","5","2","0","0","13/07/2018","0"
1384,"ADE_Ableton_DemoProject","https://splice.com/splicestudios/7b3e6e15-084c-4e80-0b4a-0745aee04ff351d923d","splicestudios","duckhunter-ruidasilva-joma-determinators-spliceade-novationade-paulloraine-zaednaes-brianwichmann2010-mfwijsmuller-mswinck-simonkempner-leocacao-lucatesta-alexanderverrienti-zxilver-pedromartins-wertuals-eqlizion-thajay-dimitriveimar-anirudh-silky-geerten14","False","253","7","0","1","13/07/2018","0"
1385,"ADE_Ableton_DemoProject","https://splice.com/splicestudios/ade_ableton_demoproject","splicestudios","duckhunter-ruidasilva-joma-determinators-spliceade-novationade-paulloraine-zaednaes-brianwichmann2010-mfwijsmuller-mswinck-simonkempner-leocacao-lucatesta-alexanderverrienti-zxilver-pedromartins-wertuals-eqlizion-thajay-dimitriveimar-anirudh-silky-geerten14","False","673","33","0","5","13/07/2018","1"
1386,"ADE_Ableton_DemoProject","https://splice.com/splicestudios/eafb55c9-0bb5-9280-28ef-1782a7cc5c16cdb1861","splicestudios","duckhunter-ruidasilva-joma-determinators-spliceade-novationade-paulloraine-zaednaes-brianwichmann2010-mfwijsmuller-mswinck-simonkempner-leocacao-lucatesta-alexanderverrienti-zxilver-pedromartins-wertuals-eqlizion-thajay-dimitriveimar-anirudh-silky-geerten14","False","199","4","0","0","13/07/2018","0"
1387,"ADE_Ableton_DemoProject","https://splice.com/splicestudios/ffe5dd9a-0d74-3780-bea2-f1a35ba05b1241e71ce","splicestudios","duckhunter-ruidasilva-joma-determinators-spliceade-novationade-paulloraine-zaednaes-brianwichmann2010-mfwijsmuller-mswinck-simonkempner-leocacao-lucatesta-alexanderverrienti-zxilver-pedromartins-wertuals-eqlizion-thajay-dimitriveimar-anirudh-silky-geerten14","False","145","7","0","0","13/07/2018","0"
1388,"Lucida","https://splice.com/splicestudios/lucida","splicestudios","-","False","256","9","0","4","13/07/2018","0"
1389,"Richie Hawtin CNTRL Tour - Day 1 at Berklee College of Music","https://splice.com/splicestudios/richie-hawtin-cntrl-tour","splicestudios","makadeli-divanov-vcrow-bcohen3-yungmang-bpershyn-a0wen-jordan_martin-KyleCovan-gleyzeddonut-brianraj-dalvarezdetoled-smashigian-pcalexander-AlanPrice123-cubecutter-riggedarcade-karun-KookyScientist-clarasinephro","False","540","19","0","5","13/07/2018","0"
1390,"Richie Hawtin Presents CNTRL - Track Created by 130+ Visiting Guests at Splice Booth","https://splice.com/splicestudios/richie-hawtin-presents-cntrl-track-created-by-130-visiting-guests-at-splice-booth","splicestudios","suneth-slc-makadeli-johnvon-alexprosvirin-s4rus-mrcart3r-ignelzi-dragz1011-doorja-alyabji-deluga-twoplus-parties-pdxstudio-divanov-hartthorson-ibv-mattossentjuk-stevenwarner-christianjackson-alexnio-sndvljz-vcrow-steadystate-reaver-connerthomas-bcohen3-BrooksWayne-whoustian-MusicByBrooks-yungmang-bpershyn-a0wen-jordan_martin-KyleCovan-gleyzeddonut-brianraj-dalvarezdetoled-smashigian-pcalexander-AlanPrice123-cubecutter-riggedarcade-karun-KookyScientist-clarasinephro-treblekyle-nancydrew-joshholiday-LuisAscencio-Lushwork-spunkmyerr-paul-littleBits-giselle-andreib-danieln-calgarc-Roudy-Pocaille-julotbd-michelmoustache-Parazar-sipherdee-babslive-RyderHavdale-fitzgr-no1dinosaur-JustinJames-EmmaPace-paulquzz-HugoEncalada-kylenufrio-chornstar-ryangerada-tetapehta-mariotoronto-Kelmo-Enter_Entity-ohballski-addaudio-mtoush-zgruber-oddio-aerodroemme1-aerodroemme_sc-zohairmasood-zinn1031-hishamdahud-Serenity_music-djmeddle-Xminus1-questsonology-RichyRivera-marcellm-chandlerhicks08-shea53-wreckedem-JQuiros85-bisswill-Ablxade-Fauxfaux-mandigerami-BIVify-devinmenzies-JettGuerra-dharmatu-AstorAruba-blueMiki-omnom-bakhu-BenAbstrakt-joseph_caruso-equal-micahvallardsmith-Trovarsi-djkrza-lytmusic1225-solsticeson-Moose33-NikitaEntourage-Zeitu-jstrauss-edcosden-BSe7en-computo-bangingbeats-costav","False","1,119","82","1","13","13/07/2018","3"
1391,"Blending Genres in a Single Track - Figure and Dirty Deeds' ""The Blob""","https://splice.com/splicetips/blending-genres-in-a-single-track-figure-and-dirty-deeds-the-blob","splicetips","-","False","1,171","70","0","16","13/07/2018","1"
1392,"Build Multiband Processing Racks in Ableton Live 9","https://splice.com/splicetips/build-multiband-processing-racks-in-ableton-live-9","splicetips","-","False","689","128","0","9","13/07/2018","0"
1393,"Chopping Up Drums Aphex Twin Style","https://splice.com/splicetips/chopping-up-drums-aphex-twin-style2","splicetips","-","False","8,429","475","0","27","13/07/2018","2"
1394,"Cinematic Packs","https://splice.com/splicetips/cinematic-packs","splicetips","-","False","756","42","0","3","13/07/2018","0"
1395,"Creating a Buildup in EDM with Ableton Live","https://splice.com/splicetips/creating-a-buildup-in-edm-with-ableton-live","splicetips","-","False","2,003","160","1","17","13/07/2018","0"
1396,"GarageBand - Dubstep Template","https://splice.com/splicetips/garageband---dubstep-template","splicetips","-","False","12,462","1,605","0","25","13/07/2018","4"
1397,"GarageBand - Trap Template","https://splice.com/splicetips/garageband-trap-template","splicetips","-","False","7,234","1,015","0","19","13/07/2018","1"
1398,"Genre Focus - Funk (Logic X)","https://splice.com/splicetips/genre-focus---funk","splicetips","-","False","466","27","0","2","13/07/2018","0"
1399,"Genre Focus - Funk (Ableton Live)","https://splice.com/splicetips/genre-focus---funk-ableton-live","splicetips","-","False","440","29","0","3","13/07/2018","0"
1400,"Genre Focus - Reggae (Logic X)","https://splice.com/splicetips/genre-focus---reggae","splicetips","-","False","1,290","47","0","5","13/07/2018","0"
1401,"Genre Focus - Reggae (Ableton Live)","https://splice.com/splicetips/genre-focus---reggae-ableton-live","splicetips","-","False","1,057","47","0","11","13/07/2018","0"
1402,"Get Creative with Distortion using SoundToys Decapitator","https://splice.com/splicetips/get-creative-with-distortion-using-soundtoys-decapitator","splicetips","-","False","2,038","16","0","2","13/07/2018","0"
1403,"Happy Halloween!","https://splice.com/splicetips/happy-halloween","splicetips","-","False","1,165","97","1","14","13/07/2018","1"
1404,"Splice Tips: Inter-Application Audio Sampling","https://splice.com/splicetips/inter-application-audio-sampling","splicetips","-","False","364","10","0","5","13/07/2018","0"
1405,"Introduction to Field Recording","https://splice.com/splicetips/introduction-to-field-recording","splicetips","-","False","628","35","0","4","13/07/2018","0"
1406,"Learn to Create Custom VST Plugin Racks in Ableton Live","https://splice.com/splicetips/learn-to-create-custom-vst-plugin-racks-in-ableton-live","splicetips","-","False","522","27","0","7","13/07/2018","0"
1407,"Physical Modeling Devices in Ableton Live","https://splice.com/splicetips/physical-modeling-devices-in-ableton-live","splicetips","-","False","701","20","0","5","13/07/2018","0"
1408,"Pryda Snare Recreation","https://splice.com/splicetips/pryda-snare-recreation","splicetips","-","False","25,314","745","0","55","13/07/2018","4"
1409,"Sidechain Compression on Bass","https://splice.com/splicetips/sidechain-compression-on-bass","splicetips","-","False","1,204","75","0","12","13/07/2018","1"
1410,"Spatial Effects in Sound Design","https://splice.com/splicetips/spatial-effects-in-sound-design","splicetips","wiplo","False","544","12","0","2","13/07/2018","0"
1411,"Splice - Cthulhu Template","https://splice.com/splicetips/splice---cthulhu-template","splicetips","-","False","11,626","52","0","2","13/07/2018","0"
1412,"Splice Tips: Creating Scenes from Arrangement View in Ableton Live","https://splice.com/splicetips/splice-tips-creating-scenes-from-arrangement-view-in-ableton-live","splicetips","-","False","308","39","0","5","13/07/2018","0"
1413,"Splice Tips: Tripletting Up the Timing with Brazzabelle","https://splice.com/splicetips/splice-tips-tripletting-up-the-timing-with-brazzabelle","splicetips","-","False","611","14","1","3","13/07/2018","0"
1414,"#splicetips - Mixdown Impulse drum pads in Ableton Live","https://splice.com/splicetips/splicetips-mixdown-impulse-drum-pads-in-ableton-live","splicetips","-","False","529","32","0","3","13/07/2018","2"
1415,"#splicetips Reversed Vocal with Reverb Using Ableton Live","https://splice.com/splicetips/splicetips-reversed-vocal-with-reverb-using-ableton-live","splicetips","-","False","964","52","0","9","13/07/2018","0"
1416,"#splicetips - Thicken your sound using the Chorus effect in Ableton Live","https://splice.com/splicetips/splicetips-thicken-your-sound-using-the-chorus-effect-in-ableton","splicetips","-","False","931","46","1","7","13/07/2018","0"
1417,"Splice Tips: Creating 'Talking' Wobble Bass Sounds with Ableton Live","https://splice.com/splicetips/talking-bass-sounds-ableton-live","splicetips","-","False","1,213","59","0","11","13/07/2018","0"
1418,"Tips & Tricks for Recording Your Band at Home.","https://splice.com/splicetips/tips--tricks-for-recording-your-band-at-home","splicetips","marsattacks","False","1,289","53","0","4","13/07/2018","0"
1419,"Using Stereo Delay Lines","https://splice.com/splicetips/using-stereo-delay-lines-david-heartbreak-rose-colored-bass","splicetips","-","False","486","22","0","5","13/07/2018","0"
1420,"Waves SSL G Buss Comp vs Cytomic's The Glue","https://splice.com/splicetips/waves-ssl-g-buss-comp-vs-cytomics-the-glue","splicetips","-","False","3,119","54","0","5","13/07/2018","1"
1421,"Bro Safari Work in progress [Final Submission]","https://splice.com/stevieb123/bro-safari-work-in-progress-[final-submission]","stevieb123","-","https://splice.com/brosafari/mysteryland-contest","761","0","0","6","13/07/2018","5"
1422,"Bro Safari's Work In Progress","https://splice.com/stevieb123/bro-safaris-work-in-progress","stevieb123","brosafari","https://splice.com/brosafari/mysteryland-contest","154","0","0","11","13/07/2018","8"
1423,"Can U Feel It (Reloaded Remix)","https://splice.com/stpinkie/can-u-feel-it-reloaded-remix","stpinkie","-","False","349","3","0","0","13/07/2018","0"
1424,"first eid kit","https://splice.com/stpinkie/first-eid-kit","stpinkie","-","False","239","5","0","2","13/07/2018","2"
1425,"Red","https://splice.com/stpinkie/red","stpinkie","-","False","156","12","0","6","13/07/2018","0"
